r           d          f
28.3964    0.0010     -4.45246160
28.4068    0.0004     -4.45322147
28.4068    0.0004     -4.45322147
28.4083    0.0004     -4.45331543
28.4083    0.0004     -4.45331543
28.4129    0.0007     -4.45336383
28.4129    0.0007     -4.45336383
28.4454    0.0005     -4.45498568
28.4454    0.0005     -4.45498568
28.4726    0.0006     -4.45622926
28.4726    0.0006     -4.45622926
28.4750    0.0002     -4.45651241
28.4750    0.0002     -4.45651241
28.5020    0.0003     -4.45776831
28.5020    0.0003     -4.45776831
28.5356    0.0008     -4.45912715
28.5356    0.0008     -4.45912715
28.5407    0.0012     -4.45916879
28.5407    0.0012     -4.45916879
28.5735    0.0010     -4.46081144
28.5735    0.0010     -4.46081144
28.5765    0.0010     -4.46093986
28.5765    0.0010     -4.46093986
28.5799    0.0011     -4.46109478
28.5799    0.0011     -4.46109478
28.5850    0.0004     -4.46161864
28.5850    0.0004     -4.46161864
28.6110    0.0010     -4.46259104
28.6110    0.0010     -4.46259104
28.6201    0.0011     -4.46297540
28.6201    0.0011     -4.46297540
28.6627    0.0013     -4.46489639
28.6627    0.0013     -4.46489639
28.6660    0.0012     -4.46506523
28.6660    0.0012     -4.46506523
28.6890    0.0009     -4.46626527
28.6890    0.0009     -4.46626527
28.6902    0.0013     -4.46618163
28.6902    0.0013     -4.46618163
28.7041    0.0011     -4.46690314
28.7041    0.0011     -4.46690314
28.7062    0.0004     -4.46729063
28.7062    0.0004     -4.46729063
28.7498    0.0007     -4.46922583
28.7498    0.0007     -4.46922583
28.7709    0.0002     -4.47040277
28.7709    0.0002     -4.47040277
28.7872    0.0007     -4.47095866
28.7872    0.0007     -4.47095866
28.7930    0.0002     -4.47144094
28.7930    0.0002     -4.47144094
28.8070    0.0009     -4.47180704
28.8070    0.0009     -4.47180704
28.8281    0.0011     -4.47269426
28.8281    0.0011     -4.47269426
28.8364    0.0013     -4.47302351
28.8364    0.0013     -4.47302351
28.8463    0.0012     -4.47352412
28.8463    0.0012     -4.47352412
28.8487    0.0011     -4.47367258
28.8487    0.0011     -4.47367258
28.8669    0.0005     -4.47475532
28.8669    0.0005     -4.47475532
28.8919    0.0012     -4.47562578
28.8919    0.0012     -4.47562578
28.9079    0.0005     -4.47670711
28.9079    0.0005     -4.47670711
28.9586    0.0006     -4.47902322
28.9586    0.0006     -4.47902322
28.9646    0.0009     -4.47917601
28.9646    0.0009     -4.47917601
28.9916    0.0011     -4.48030697
28.9916    0.0011     -4.48030697
29.0035    0.0003     -4.48123528
29.0035    0.0003     -4.48123528
29.0091    0.0003     -4.48148481
29.0091    0.0003     -4.48148481
29.0739    0.0003     -4.48451468
29.0739    0.0003     -4.48451468
29.0785    0.0005     -4.48463639
29.0785    0.0005     -4.48463639
29.0906    0.0003     -4.48525999
29.0906    0.0003     -4.48525999
29.1222    0.0007     -4.48658196
29.1222    0.0007     -4.48658196
29.1228    0.0006     -4.48661547
29.1228    0.0006     -4.48661547
29.1268    0.0003     -4.48693618
29.1268    0.0003     -4.48693618
29.1546    0.0003     -4.48823954
29.1546    0.0003     -4.48823954
29.1612    0.0008     -4.48831992
29.1612    0.0008     -4.48831992
29.1832    0.0002     -4.48959098
29.1832    0.0002     -4.48959098
29.1840    0.0012     -4.48918844
29.1840    0.0012     -4.48918844
29.1939    0.0011     -4.48968752
29.1939    0.0011     -4.48968752
29.2003    0.0011     -4.49000401
29.2003    0.0011     -4.49000401
29.2198    0.0002     -4.49127827
29.2198    0.0002     -4.49127827
29.2445    0.0004     -4.49236508
29.2445    0.0004     -4.49236508
29.2475    0.0004     -4.49250971
29.2475    0.0004     -4.49250971
29.2632    0.0009     -4.49299366
29.2632    0.0009     -4.49299366
29.2786    0.0012     -4.49357145
29.2786    0.0012     -4.49357145
29.2791    0.0009     -4.49375388
29.2791    0.0009     -4.49375388
29.3252    0.0012     -4.49572676
29.3252    0.0012     -4.49572676
29.3274    0.0003     -4.49624083
29.3274    0.0003     -4.49624083
29.3321    0.0010     -4.49615607
29.3321    0.0010     -4.49615607
29.3721    0.0005     -4.49819073
29.3721    0.0005     -4.49819073
29.3799    0.0008     -4.49842486
29.3799    0.0008     -4.49842486
29.3925    0.0012     -4.49884265
29.3925    0.0012     -4.49884265
29.3959    0.0008     -4.49917549
29.3959    0.0008     -4.49917549
29.4311    0.0012     -4.50060077
29.4311    0.0012     -4.50060077
29.4343    0.0012     -4.50077153
29.4343    0.0012     -4.50077153
29.4400    0.0002     -4.50143531
29.4400    0.0002     -4.50143531
29.4785    0.0004     -4.50313729
29.4785    0.0004     -4.50313729
29.4855    0.0010     -4.50319366
29.4855    0.0010     -4.50319366
29.5060    0.0004     -4.50438665
29.5060    0.0004     -4.50438665
29.5210    0.0005     -4.50503811
29.5210    0.0005     -4.50503811
29.5303    0.0006     -4.50542538
29.5303    0.0006     -4.50542538
29.5378    0.0006     -4.50576820
29.5378    0.0006     -4.50576820
29.5646    0.0007     -4.50693603
29.5646    0.0007     -4.50693603
29.6319    0.0011     -4.50985248
29.6319    0.0011     -4.50985248
29.6428    0.0002     -4.51073505
29.6428    0.0002     -4.51073505
29.6679    0.0007     -4.51167035
29.6679    0.0007     -4.51167035
29.6993    0.0012     -4.51289748
29.6993    0.0012     -4.51289748
29.7085    0.0012     -4.51331591
29.7085    0.0012     -4.51331591
29.7118    0.0012     -4.51348543
29.7118    0.0012     -4.51348543
29.7218    0.0010     -4.51400212
29.7218    0.0010     -4.51400212
29.7329    0.0002     -4.51485350
29.7329    0.0002     -4.51485350
29.7819    0.0004     -4.51700516
29.7819    0.0004     -4.51700516
29.8317    0.0007     -4.51916176
29.8317    0.0007     -4.51916176
29.8668    0.0003     -4.52092012
29.8668    0.0003     -4.52092012
29.9075    0.0005     -4.52270010
29.9075    0.0005     -4.52270010
29.9282    0.0003     -4.52369520
29.9282    0.0003     -4.52369520
29.9473    0.0003     -4.52459369
29.9473    0.0003     -4.52459369
29.9710    0.0005     -4.52554633
29.9710    0.0005     -4.52554633
29.9761    0.0007     -4.52572418
29.9761    0.0007     -4.52572418
29.9984    0.0010     -4.52661037
29.9984    0.0010     -4.52661037
30.0117    0.0011     -4.52712866
30.0117    0.0011     -4.52712866
30.0159    0.0010     -4.52739279
30.0159    0.0010     -4.52739279
30.0195    0.0009     -4.52758102
30.0195    0.0009     -4.52758102
30.0253    0.0011     -4.52774811
30.0253    0.0011     -4.52774811
30.0306    0.0005     -4.52825216
30.0306    0.0005     -4.52825216
30.0340    0.0003     -4.52852597
30.0340    0.0003     -4.52852597
30.0393    0.0010     -4.52842571
30.0393    0.0010     -4.52842571
30.0527    0.0012     -4.52897915
30.0527    0.0012     -4.52897915
30.0541    0.0003     -4.52942266
30.0541    0.0003     -4.52942266
30.0720    0.0010     -4.52992308
30.0720    0.0010     -4.52992308
30.0792    0.0009     -4.53029806
30.0792    0.0009     -4.53029806
30.0875    0.0002     -4.53095149
30.0875    0.0002     -4.53095149
30.0963    0.0002     -4.53136479
30.0963    0.0002     -4.53136479
30.1308    0.0004     -4.53285088
30.1308    0.0004     -4.53285088
30.1399    0.0011     -4.53294731
30.1399    0.0011     -4.53294731
30.1474    0.0003     -4.53363028
30.1474    0.0003     -4.53363028
30.1526    0.0012     -4.53349426
30.1526    0.0012     -4.53349426
30.1555    0.0004     -4.53394086
30.1555    0.0004     -4.53394086
30.1665    0.0010     -4.53418434
30.1665    0.0010     -4.53418434
30.1687    0.0002     -4.53462506
30.1687    0.0002     -4.53462506
30.1772    0.0009     -4.53474324
30.1772    0.0009     -4.53474324
30.1790    0.0006     -4.53492805
30.1790    0.0006     -4.53492805
30.2139    0.0002     -4.53666820
30.2139    0.0002     -4.53666820
30.2344    0.0008     -4.53732184
30.2344    0.0008     -4.53732184
30.2624    0.0012     -4.53844469
30.2624    0.0012     -4.53844469
30.2736    0.0008     -4.53911219
30.2736    0.0008     -4.53911219
30.2773    0.0009     -4.53923807
30.2773    0.0009     -4.53923807
30.2990    0.0010     -4.54014838
30.2990    0.0010     -4.54014838
30.3132    0.0008     -4.54088697
30.3132    0.0008     -4.54088697
30.3133    0.0003     -4.54109567
30.3133    0.0003     -4.54109567
30.3195    0.0006     -4.54125074
30.3195    0.0006     -4.54125074
30.3739    0.0011     -4.54347253
30.3739    0.0011     -4.54347253
30.3948    0.0007     -4.54458344
30.3948    0.0007     -4.54458344
30.4022    0.0009     -4.54483398
30.4022    0.0009     -4.54483398
30.4125    0.0002     -4.54560428
30.4125    0.0002     -4.54560428
30.4353    0.0011     -4.54626490
30.4353    0.0011     -4.54626490
30.4435    0.0005     -4.54686903
30.4435    0.0005     -4.54686903
30.4690    0.0011     -4.54777625
30.4690    0.0011     -4.54777625
30.4716    0.0004     -4.54816623
30.4716    0.0004     -4.54816623
30.4867    0.0008     -4.54868912
30.4867    0.0008     -4.54868912
30.5278    0.0002     -4.55077240
30.5278    0.0002     -4.55077240
30.5506    0.0004     -4.55172630
30.5506    0.0004     -4.55172630
30.5968    0.0005     -4.55374419
30.5968    0.0005     -4.55374419
30.5970    0.0007     -4.55365851
30.5970    0.0007     -4.55365851
30.6038    0.0006     -4.55402066
30.6038    0.0006     -4.55402066
30.6080    0.0010     -4.55403140
30.6080    0.0010     -4.55403140
30.6268    0.0003     -4.55516984
30.6268    0.0003     -4.55516984
30.6346    0.0003     -4.55550099
30.6346    0.0003     -4.55550099
30.6371    0.0011     -4.55525268
30.6371    0.0011     -4.55525268
30.6759    0.0011     -4.55701931
30.6759    0.0011     -4.55701931
30.6818    0.0002     -4.55765014
30.6818    0.0002     -4.55765014
30.6968    0.0006     -4.55815931
30.6968    0.0006     -4.55815931
30.6970    0.0007     -4.55809994
30.6970    0.0007     -4.55809994
30.6995    0.0011     -4.55804446
30.6995    0.0011     -4.55804446
30.7206    0.0011     -4.55899510
30.7206    0.0011     -4.55899510
30.7562    0.0011     -4.56056744
30.7562    0.0011     -4.56056744
30.7574    0.0002     -4.56100108
30.7574    0.0002     -4.56100108
30.7806    0.0004     -4.56198703
30.7806    0.0004     -4.56198703
30.8439    0.0011     -4.56446079
30.8439    0.0011     -4.56446079
30.8577    0.0004     -4.56539421
30.8577    0.0004     -4.56539421
30.8785    0.0006     -4.56621277
30.8785    0.0006     -4.56621277
30.8930    0.0010     -4.56670460
30.8930    0.0010     -4.56670460
30.9068    0.0011     -4.56728567
30.9068    0.0011     -4.56728567
30.9190    0.0011     -4.56782022
30.9190    0.0011     -4.56782022
30.9433    0.0007     -4.56906116
30.9433    0.0007     -4.56906116
30.9462    0.0005     -4.56928561
30.9462    0.0005     -4.56928561
31.0200    0.0002     -4.57266300
31.0200    0.0002     -4.57266300
31.0245    0.0002     -4.57285838
31.0245    0.0002     -4.57285838
31.0628    0.0004     -4.57447746
31.0628    0.0004     -4.57447746
31.0678    0.0003     -4.57475383
31.0678    0.0003     -4.57475383
31.1012    0.0003     -4.57622246
31.1012    0.0003     -4.57622246
31.1028    0.0005     -4.57619483
31.1028    0.0005     -4.57619483
31.1053    0.0002     -4.57641741
31.1053    0.0002     -4.57641741
31.1069    0.0005     -4.57635632
31.1069    0.0005     -4.57635632
31.1513    0.0011     -4.57806558
31.1513    0.0011     -4.57806558
31.1711    0.0011     -4.57893905
31.1711    0.0011     -4.57893905
31.1973    0.0011     -4.58011409
31.1973    0.0011     -4.58011409
31.2055    0.0003     -4.58080589
31.2055    0.0003     -4.58080589
31.2125    0.0008     -4.58089849
31.2125    0.0008     -4.58089849
31.2135    0.0002     -4.58119327
31.2135    0.0002     -4.58119327
31.2249    0.0007     -4.58150715
31.2249    0.0007     -4.58150715
31.2310    0.0008     -4.58169672
31.2310    0.0008     -4.58169672
31.2325    0.0004     -4.58194127
31.2325    0.0004     -4.58194127
31.2372    0.0006     -4.58208003
31.2372    0.0006     -4.58208003
31.2551    0.0010     -4.58268642
31.2551    0.0010     -4.58268642
31.2736    0.0008     -4.58360490
31.2736    0.0008     -4.58360490
31.3291    0.0009     -4.58598911
31.3291    0.0009     -4.58598911
31.3620    0.0003     -4.58768490
31.3620    0.0003     -4.58768490
31.3700    0.0011     -4.58769124
31.3700    0.0011     -4.58769124
31.3798    0.0003     -4.58845018
31.3798    0.0003     -4.58845018
31.3918    0.0002     -4.58902509
31.3918    0.0002     -4.58902509
31.4053    0.0003     -4.58959943
31.4053    0.0003     -4.58959943
31.4139    0.0007     -4.58977966
31.4139    0.0007     -4.58977966
31.4248    0.0002     -4.59047279
31.4248    0.0002     -4.59047279
31.4289    0.0009     -4.59035035
31.4289    0.0009     -4.59035035
31.4350    0.0009     -4.59063270
31.4350    0.0009     -4.59063270
31.4504    0.0011     -4.59122945
31.4504    0.0011     -4.59122945
31.4515    0.0011     -4.59125616
31.4515    0.0011     -4.59125616
31.4538    0.0003     -4.59169098
31.4538    0.0003     -4.59169098
31.4596    0.0009     -4.59168347
31.4596    0.0009     -4.59168347
31.4777    0.0004     -4.59269080
31.4777    0.0004     -4.59269080
31.4781    0.0008     -4.59252875
31.4781    0.0008     -4.59252875
31.5060    0.0009     -4.59371919
31.5060    0.0009     -4.59371919
31.5101    0.0011     -4.59382990
31.5101    0.0011     -4.59382990
31.5270    0.0009     -4.59462397
31.5270    0.0009     -4.59462397
31.5408    0.0006     -4.59536621
31.5408    0.0006     -4.59536621
31.5484    0.0005     -4.59574696
31.5484    0.0005     -4.59574696
31.5579    0.0008     -4.59602682
31.5579    0.0008     -4.59602682
31.5834    0.0002     -4.59739129
31.5834    0.0002     -4.59739129
31.6172    0.0011     -4.59849221
31.6172    0.0011     -4.59849221
31.6230    0.0004     -4.59906700
31.6230    0.0004     -4.59906700
31.6311    0.0010     -4.59915400
31.6311    0.0010     -4.59915400
31.6323    0.0006     -4.59934154
31.6323    0.0006     -4.59934154
31.6389    0.0002     -4.59982225
31.6389    0.0002     -4.59982225
31.6705    0.0005     -4.60105993
31.6705    0.0005     -4.60105993
31.6726    0.0005     -4.60118525
31.6726    0.0005     -4.60118525
31.6741    0.0008     -4.60110553
31.6741    0.0008     -4.60110553
31.6797    0.0004     -4.60152851
31.6797    0.0004     -4.60152851
31.6917    0.0010     -4.60177556
31.6917    0.0010     -4.60177556
31.6938    0.0011     -4.60182879
31.6938    0.0011     -4.60182879
31.7603    0.0009     -4.60478676
31.7603    0.0009     -4.60478676
31.7713    0.0010     -4.60524627
31.7713    0.0010     -4.60524627
31.8263    0.0007     -4.60773432
31.8263    0.0007     -4.60773432
31.8562    0.0011     -4.60889160
31.8562    0.0011     -4.60889160
31.8899    0.0006     -4.61056188
31.8899    0.0006     -4.61056188
31.8938    0.0002     -4.61088834
31.8938    0.0002     -4.61088834
31.9272    0.0006     -4.61216811
31.9272    0.0006     -4.61216811
31.9336    0.0004     -4.61253719
31.9336    0.0004     -4.61253719
31.9472    0.0010     -4.61286469
31.9472    0.0010     -4.61286469
31.9532    0.0002     -4.61346378
31.9532    0.0002     -4.61346378
32.0141    0.0007     -4.61587422
32.0141    0.0007     -4.61587422
32.0201    0.0005     -4.61623627
32.0201    0.0005     -4.61623627
32.0367    0.0004     -4.61698295
32.0367    0.0004     -4.61698295
32.0626    0.0010     -4.61782265
32.0626    0.0010     -4.61782265
32.0838    0.0011     -4.61872943
32.0838    0.0011     -4.61872943
32.0902    0.0009     -4.61905266
32.0902    0.0009     -4.61905266
32.0933    0.0011     -4.61913202
32.0933    0.0011     -4.61913202
32.1043    0.0003     -4.61996455
32.1043    0.0003     -4.61996455
32.1090    0.0003     -4.62015941
32.1090    0.0003     -4.62015941
32.1270    0.0002     -4.62094692
32.1270    0.0002     -4.62094692
32.1490    0.0003     -4.62186729
32.1490    0.0003     -4.62186729
32.1504    0.0003     -4.62193962
32.1504    0.0003     -4.62193962
32.1583    0.0010     -4.62196523
32.1583    0.0010     -4.62196523
32.1754    0.0005     -4.62292624
32.1754    0.0005     -4.62292624
32.1925    0.0008     -4.62352669
32.1925    0.0008     -4.62352669
32.1969    0.0007     -4.62373255
32.1969    0.0007     -4.62373255
32.1998    0.0010     -4.62374501
32.1998    0.0010     -4.62374501
32.2011    0.0002     -4.62413329
32.2011    0.0002     -4.62413329
32.2182    0.0002     -4.62487554
32.2182    0.0002     -4.62487554
32.2345    0.0010     -4.62521967
32.2345    0.0010     -4.62521967
32.2368    0.0007     -4.62547833
32.2368    0.0007     -4.62547833
32.2631    0.0011     -4.62644210
32.2631    0.0011     -4.62644210
32.2649    0.0003     -4.62685008
32.2649    0.0003     -4.62685008
32.2654    0.0008     -4.62663961
32.2654    0.0008     -4.62663961
32.2712    0.0005     -4.62701446
32.2712    0.0005     -4.62701446
32.2785    0.0007     -4.62725437
32.2785    0.0007     -4.62725437
32.2966    0.0005     -4.62810112
32.2966    0.0005     -4.62810112
32.3095    0.0004     -4.62871537
32.3095    0.0004     -4.62871537
32.3206    0.0003     -4.62922070
32.3206    0.0003     -4.62922070
32.3328    0.0002     -4.62980272
32.3328    0.0002     -4.62980272
32.3773    0.0002     -4.63170690
32.3773    0.0002     -4.63170690
32.4038    0.0010     -4.63249653
32.4038    0.0010     -4.63249653
32.4149    0.0009     -4.63303270
32.4149    0.0009     -4.63303270
32.4241    0.0002     -4.63370397
32.4241    0.0002     -4.63370397
32.4366    0.0007     -4.63404806
32.4366    0.0007     -4.63404806
32.4470    0.0003     -4.63464188
32.4470    0.0003     -4.63464188
32.4934    0.0010     -4.63634470
32.4934    0.0010     -4.63634470
32.4937    0.0006     -4.63649312
32.4937    0.0006     -4.63649312
32.5206    0.0004     -4.63773051
32.5206    0.0004     -4.63773051
32.5980    0.0010     -4.64076480
32.5980    0.0010     -4.64076480
32.6035    0.0002     -4.64136643
32.6035    0.0002     -4.64136643
32.6216    0.0004     -4.64206493
32.6216    0.0004     -4.64206493
32.6400    0.0009     -4.64262737
32.6400    0.0009     -4.64262737
32.6441    0.0010     -4.64273220
32.6441    0.0010     -4.64273220
32.6703    0.0006     -4.64402990
32.6703    0.0006     -4.64402990
32.6829    0.0010     -4.64440116
32.6829    0.0010     -4.64440116
32.6836    0.0005     -4.64464184
32.6836    0.0005     -4.64464184
32.6957    0.0003     -4.64523099
32.6957    0.0003     -4.64523099
32.7379    0.0005     -4.64695315
32.7379    0.0005     -4.64695315
32.7393    0.0010     -4.64678611
32.7393    0.0010     -4.64678611
32.7486    0.0004     -4.64743518
32.7486    0.0004     -4.64743518
32.7754    0.0002     -4.64867159
32.7754    0.0002     -4.64867159
32.7759    0.0010     -4.64835055
32.7759    0.0010     -4.64835055
32.7839    0.0006     -4.64885912
32.7839    0.0006     -4.64885912
32.8568    0.0008     -4.65185048
32.8568    0.0008     -4.65185048
32.8579    0.0010     -4.65181005
32.8579    0.0010     -4.65181005
32.8642    0.0008     -4.65215600
32.8642    0.0008     -4.65215600
32.8648    0.0003     -4.65242898
32.8648    0.0003     -4.65242898
32.8744    0.0003     -4.65284632
32.8744    0.0003     -4.65284632
32.8846    0.0008     -4.65303964
32.8846    0.0008     -4.65303964
32.8952    0.0002     -4.65375170
32.8952    0.0002     -4.65375170
32.9070    0.0009     -4.65395450
32.9070    0.0009     -4.65395450
32.9393    0.0009     -4.65530879
32.9393    0.0009     -4.65530879
32.9477    0.0008     -4.65571674
32.9477    0.0008     -4.65571674
32.9673    0.0010     -4.65646449
32.9673    0.0010     -4.65646449
32.9778    0.0006     -4.65708060
32.9778    0.0006     -4.65708060
32.9842    0.0003     -4.65746243
32.9842    0.0003     -4.65746243
32.9848    0.0009     -4.65723599
32.9848    0.0009     -4.65723599
32.9949    0.0010     -4.65761639
32.9949    0.0010     -4.65761639
33.0095    0.0004     -4.65850629
33.0095    0.0004     -4.65850629
33.0128    0.0002     -4.65870548
33.0128    0.0002     -4.65870548
33.0457    0.0007     -4.65986668
33.0457    0.0007     -4.65986668
33.0487    0.0004     -4.66013799
33.0487    0.0004     -4.66013799
33.0836    0.0010     -4.66134613
33.0836    0.0010     -4.66134613
33.0975    0.0009     -4.66198216
33.0975    0.0009     -4.66198216
33.1067    0.0006     -4.66251209
33.1067    0.0006     -4.66251209
33.1259    0.0005     -4.66336104
33.1259    0.0005     -4.66336104
33.1300    0.0010     -4.66329910
33.1300    0.0010     -4.66329910
33.1435    0.0002     -4.66420180
33.1435    0.0002     -4.66420180
33.1521    0.0002     -4.66457385
33.1521    0.0002     -4.66457385
33.1611    0.0007     -4.66472714
33.1611    0.0007     -4.66472714
33.1784    0.0007     -4.66546647
33.1784    0.0007     -4.66546647
33.1871    0.0007     -4.66583556
33.1871    0.0007     -4.66583556
33.2013    0.0003     -4.66662600
33.2013    0.0003     -4.66662600
33.2101    0.0008     -4.66677200
33.2101    0.0008     -4.66677200
33.2273    0.0002     -4.66773820
33.2273    0.0002     -4.66773820
33.2312    0.0003     -4.66784458
33.2312    0.0003     -4.66784458
33.2448    0.0009     -4.66816707
33.2448    0.0009     -4.66816707
33.2483    0.0005     -4.66851469
33.2483    0.0005     -4.66851469
33.2509    0.0002     -4.66873590
33.2509    0.0002     -4.66873590
33.2785    0.0002     -4.66988766
33.2785    0.0002     -4.66988766
33.2879    0.0007     -4.67008401
33.2879    0.0007     -4.67008401
33.3106    0.0009     -4.67093026
33.3106    0.0009     -4.67093026
33.3254    0.0003     -4.67182114
33.3254    0.0003     -4.67182114
33.3338    0.0008     -4.67194622
33.3338    0.0008     -4.67194622
33.3387    0.0010     -4.67207551
33.3387    0.0010     -4.67207551
33.3454    0.0007     -4.67248567
33.3454    0.0007     -4.67248567
33.3571    0.0005     -4.67304972
33.3571    0.0005     -4.67304972
33.3685    0.0002     -4.67366166
33.3685    0.0002     -4.67366166
33.3865    0.0004     -4.67433390
33.3865    0.0004     -4.67433390
33.4167    0.0010     -4.67533877
33.4167    0.0010     -4.67533877
33.4261    0.0009     -4.67575728
33.4261    0.0009     -4.67575728
33.4610    0.0005     -4.67738408
33.4610    0.0005     -4.67738408
33.4628    0.0006     -4.67742244
33.4628    0.0006     -4.67742244
33.4767    0.0010     -4.67784239
33.4767    0.0010     -4.67784239
33.5087    0.0010     -4.67919486
33.5087    0.0010     -4.67919486
33.5149    0.0003     -4.67973366
33.5149    0.0003     -4.67973366
33.5313    0.0008     -4.68018961
33.5313    0.0008     -4.68018961
33.5462    0.0007     -4.68088670
33.5462    0.0007     -4.68088670
33.5520    0.0010     -4.68097836
33.5520    0.0010     -4.68097836
33.5749    0.0002     -4.68228339
33.5749    0.0002     -4.68228339
33.5968    0.0004     -4.68308909
33.5968    0.0004     -4.68308909
33.5999    0.0003     -4.68329735
33.5999    0.0003     -4.68329735
33.6029    0.0004     -4.68337005
33.6029    0.0004     -4.68337005
33.6409    0.0009     -4.68471274
33.6409    0.0009     -4.68471274
33.6568    0.0002     -4.68567614
33.6568    0.0002     -4.68567614
33.6684    0.0002     -4.68617228
33.6684    0.0002     -4.68617228
33.6693    0.0003     -4.68616897
33.6693    0.0003     -4.68616897
33.6881    0.0010     -4.68664662
33.6881    0.0010     -4.68664662
33.7107    0.0006     -4.68776626
33.7107    0.0006     -4.68776626
33.7135    0.0010     -4.68770866
33.7135    0.0010     -4.68770866
33.7516    0.0009     -4.68931928
33.7516    0.0009     -4.68931928
33.7687    0.0003     -4.69028358
33.7687    0.0003     -4.69028358
33.7801    0.0006     -4.69062586
33.7801    0.0006     -4.69062586
33.8014    0.0009     -4.69140808
33.8014    0.0009     -4.69140808
33.8059    0.0005     -4.69176188
33.8059    0.0005     -4.69176188
33.8246    0.0004     -4.69256141
33.8246    0.0004     -4.69256141
33.8393    0.0002     -4.69325863
33.8393    0.0002     -4.69325863
33.8453    0.0002     -4.69351662
33.8453    0.0002     -4.69351662
33.8459    0.0005     -4.69340453
33.8459    0.0005     -4.69340453
33.8641    0.0003     -4.69423523
33.8641    0.0003     -4.69423523
33.8886    0.0009     -4.69498744
33.8886    0.0009     -4.69498744
34.0300    0.0005     -4.70099962
34.0300    0.0005     -4.70099962
34.0465    0.0006     -4.70165394
34.0465    0.0006     -4.70165394
34.0480    0.0010     -4.70154659
34.0480    0.0010     -4.70154659
34.0855    0.0003     -4.70336737
34.0855    0.0003     -4.70336737
34.0953    0.0004     -4.70374391
34.0953    0.0004     -4.70374391
34.1146    0.0009     -4.70430696
34.1146    0.0009     -4.70430696
34.1182    0.0010     -4.70444393
34.1182    0.0010     -4.70444393
34.1184    0.0010     -4.70445441
34.1184    0.0010     -4.70445441
34.1362    0.0007     -4.70530078
34.1362    0.0007     -4.70530078
34.1422    0.0009     -4.70547762
34.1422    0.0009     -4.70547762
34.1454    0.0002     -4.70589886
34.1454    0.0002     -4.70589886
34.1627    0.0007     -4.70637765
34.1627    0.0007     -4.70637765
34.1685    0.0009     -4.70653017
34.1685    0.0009     -4.70653017
34.1782    0.0002     -4.70725208
34.1782    0.0002     -4.70725208
34.1805    0.0002     -4.70733133
34.1805    0.0002     -4.70733133
34.1822    0.0004     -4.70734162
34.1822    0.0004     -4.70734162
34.1825    0.0007     -4.70722134
34.1825    0.0007     -4.70722134
34.1849    0.0002     -4.70750696
34.1849    0.0002     -4.70750696
34.2406    0.0002     -4.70980488
34.2406    0.0002     -4.70980488
34.2539    0.0003     -4.71033012
34.2539    0.0003     -4.71033012
34.2597    0.0009     -4.71028346
34.2597    0.0009     -4.71028346
34.2604    0.0005     -4.71050106
34.2604    0.0005     -4.71050106
34.2620    0.0008     -4.71044011
34.2620    0.0008     -4.71044011
34.2710    0.0010     -4.71072260
34.2710    0.0010     -4.71072260
34.2839    0.0008     -4.71133388
34.2839    0.0008     -4.71133388
34.2978    0.0008     -4.71191222
34.2978    0.0008     -4.71191222
34.3014    0.0006     -4.71211775
34.3014    0.0006     -4.71211775
34.3039    0.0008     -4.71214329
34.3039    0.0008     -4.71214329
34.3214    0.0004     -4.71302276
34.3214    0.0004     -4.71302276
34.3446    0.0006     -4.71391701
34.3446    0.0006     -4.71391701
34.3455    0.0007     -4.71387517
34.3455    0.0007     -4.71387517
34.3531    0.0002     -4.71440129
34.3531    0.0002     -4.71440129
34.3576    0.0008     -4.71433624
34.3576    0.0008     -4.71433624
34.3648    0.0002     -4.71490327
34.3648    0.0002     -4.71490327
34.3744    0.0003     -4.71526271
34.3744    0.0003     -4.71526271
34.3869    0.0003     -4.71577315
34.3869    0.0003     -4.71577315
34.4187    0.0005     -4.71697987
34.4187    0.0005     -4.71697987
34.4268    0.0007     -4.71721267
34.4268    0.0007     -4.71721267
34.4332    0.0008     -4.71744332
34.4332    0.0008     -4.71744332
34.4449    0.0008     -4.71790152
34.4449    0.0008     -4.71790152
34.4552    0.0002     -4.71858747
34.4552    0.0002     -4.71858747
34.4635    0.0004     -4.71886131
34.4635    0.0004     -4.71886131
34.4798    0.0009     -4.71928537
34.4798    0.0009     -4.71928537
34.4921    0.0006     -4.71993584
34.4921    0.0006     -4.71993584
34.5189    0.0003     -4.72115583
34.5189    0.0003     -4.72115583
34.5415    0.0007     -4.72190756
34.5415    0.0007     -4.72190756
34.5517    0.0010     -4.72220838
34.5517    0.0010     -4.72220838
34.5518    0.0009     -4.72224867
34.5518    0.0009     -4.72224867
34.5526    0.0002     -4.72257684
34.5526    0.0002     -4.72257684
34.5656    0.0008     -4.72282099
34.5656    0.0008     -4.72282099
34.5704    0.0010     -4.72297021
34.5704    0.0010     -4.72297021
34.5718    0.0002     -4.72336137
34.5718    0.0002     -4.72336137
34.5833    0.0003     -4.72378335
34.5833    0.0003     -4.72378335
34.6202    0.0004     -4.72524525
34.6202    0.0004     -4.72524525
34.6736    0.0005     -4.72735741
34.6736    0.0005     -4.72735741
34.6755    0.0008     -4.72731130
34.6755    0.0008     -4.72731130
34.6796    0.0002     -4.72774305
34.6796    0.0002     -4.72774305
34.6892    0.0007     -4.72793612
34.6892    0.0007     -4.72793612
34.7033    0.0004     -4.72860061
34.7033    0.0004     -4.72860061
