r           d           f
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171634
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1245    0.0010     -3.93171683
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.1555    0.0010     -3.93395319
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282514
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.2788    0.0010     -3.94282570
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4012    0.0010     -3.95158093
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.4924    0.0010     -3.95807375
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.5529    0.0010     -3.96236701
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.6433    0.0010     -3.96875594
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.7631    0.0010     -3.97718144
16.9706    0.0010     -3.99167567
16.9706    0.0010     -3.99167567
16.9706    0.0010     -3.99167567
16.9706    0.0010     -3.99167567
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372128
17.0000    0.0010     -3.99372168
17.0000    0.0010     -3.99372168
17.0000    0.0010     -3.99372168
17.0000    0.0010     -3.99372168
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576034
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0294    0.0010     -3.99576088
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.0880    0.0010     -3.99982072
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.1172    0.0010     -4.00184185
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2047    0.0009     -4.00786811
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.2627    0.0009     -4.01185670
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563298
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4642    0.0009     -4.02563316
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.4929    0.0009     -4.02757831
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.6918    0.0009     -4.04104245
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.7200    0.0009     -4.04294468
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8045    0.0009     -4.04861840
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
17.8885    0.0009     -4.05424578
18.0000    0.0009     -4.06167767
18.0000    0.0009     -4.06167767
18.0000    0.0009     -4.06167767
18.0000    0.0009     -4.06167767
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352261
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352281
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.0278    0.0009     -4.06352300
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.1108    0.0009     -4.06902930
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.2483    0.0009     -4.07810929
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3576    0.0009     -4.08528752
18.3848    0.0009     -4.08707034
18.3848    0.0009     -4.08707034
18.3848    0.0009     -4.08707034
18.3848    0.0009     -4.08707034
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.3848    0.0009     -4.08707059
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062249
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.4391    0.0009     -4.09062284
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6011    0.0008     -4.10117020
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.6815    0.0008     -4.10638437
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.7883    0.0008     -4.11327543
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.8680    0.0008     -4.11839904
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
18.9737    0.0008     -4.12517233
19.0000    0.0008     -4.12685545
19.0000    0.0008     -4.12685545
19.0000    0.0008     -4.12685545
19.0000    0.0008     -4.12685545
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.0263    0.0008     -4.12853434
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354643
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.1050    0.0008     -4.13354678
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2094    0.0008     -4.14017392
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182104
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.2354    0.0008     -4.14182128
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.3132    0.0008     -4.14673900
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324237
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.4165    0.0008     -4.15324265
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6469    0.0008     -4.16765754
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.6977    0.0008     -4.17082074
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7231    0.0008     -4.17239700
19.7990    0.0008     -4.17710466
19.7990    0.0008     -4.17710466
19.7990    0.0008     -4.17710466
19.7990    0.0008     -4.17710466
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.8494    0.0008     -4.18022568
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
19.9249    0.0008     -4.18488149
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950620
20.0000    0.0008     -4.18950652
20.0000    0.0008     -4.18950652
20.0000    0.0008     -4.18950652
20.0000    0.0008     -4.18950652
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0250    0.0008     -4.19104139
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.0998    0.0008     -4.19562604
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.1246    0.0008     -4.19714742
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2237    0.0007     -4.20320130
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470637
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.2485    0.0007     -4.20470651
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.3961    0.0007     -4.21367158
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5183    0.0007     -4.22105611
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.5913    0.0007     -4.22545032
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690892
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690906
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.6155    0.0007     -4.22690911
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8087    0.0007     -4.23847124
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
20.8806    0.0007     -4.24275911
21.0000    0.0007     -4.24984830
21.0000    0.0007     -4.24984830
21.0000    0.0007     -4.24984830
21.0000    0.0007     -4.24984830
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125752
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0238    0.0007     -4.25125768
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546888
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.0950    0.0007     -4.25546909
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.1896    0.0007     -4.26104575
21.2132    0.0007     -4.26243298
21.2132    0.0007     -4.26243298
21.2132    0.0007     -4.26243298
21.2132    0.0007     -4.26243298
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2132    0.0007     -4.26243322
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.2603    0.0007     -4.26519970
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.3776    0.0007     -4.27207009
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4009    0.0007     -4.27343602
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.4709    0.0007     -4.27751889
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5407    0.0007     -4.28157853
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.5870    0.0007     -4.28427226
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.6333    0.0007     -4.28695566
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.8403    0.0007     -4.29890897
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415807
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9317    0.0007     -4.30415816
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
21.9545    0.0007     -4.30546448
22.0000    0.0007     -4.30807023
22.0000    0.0007     -4.30807023
22.0000    0.0007     -4.30807023
22.0000    0.0007     -4.30807023
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936927
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0227    0.0007     -4.30936948
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.0907    0.0007     -4.31325323
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.1359    0.0007     -4.31583074
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967976
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.2036    0.0007     -4.31967997
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858208
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.3607    0.0006     -4.32858220
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487425
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.4722    0.0006     -4.33487432
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.5610    0.0006     -4.33986900
22.6274    0.0006     -4.34359228
22.6274    0.0006     -4.34359228
22.6274    0.0006     -4.34359228
22.6274    0.0006     -4.34359228
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.6716    0.0006     -4.34606401
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342900
22.8035    0.0006     -4.35342913
22.8035    0.0006     -4.35342913
22.8035    0.0006     -4.35342913
